AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
-18,-78,-50,-174,11,6,-413,0,-13,-432,-154,-281,-1319,-8
-14,-82,-49,-175,2,-8,-410,-3,-22,-431,-150,-281,-1324,-14
-11,-90,-54,-175,-7,-18,-412,-5,-25,-432,-147,-281,-1342,-29
-13,-62,-53,-159,10,8,-411,25,-31,-436,-138,-281,-1317,-28
-9,-60,-50,-160,9,16,-413,34,-26,-431,-129,-281,-1316,-28
-14,-66,-52,-160,-3,13,-414,30,-29,-430,-143,-281,-1316,-30
-16,-69,-56,-160,-12,2,-413,23,-37,-435,-157,-281,-1316,-34
-12,-67,-53,-160,-8,2,-413,28,-36,-434,-153,-281,-1316,-32
-15,-70,-47,-160,-5,0,-414,29,-34,-430,-154,-281,-1317,-29
-16,-69,-51,-160,-6,-4,-413,24,-39,-430,-160,-281,-1316,-31
-14,-65,-55,-160,-10,-2,-408,23,-45,-431,-162,-282,-1316,-32
-19,-60,-57,-160,-13,9,-409,28,-38,-430,-161,-281,-1317,-31
-20,-46,-57,-159,1,23,-404,29,-27,-430,-152,-281,-1315,-31
-13,-36,-59,-160,17,34,-393,30,-27,-431,-144,-282,-1313,-29
-9,-50,-63,-160,16,28,-399,31,-31,-430,-149,-281,-1314,-23
-12,-67,-59,-157,18,10,-411,19,-36,-430,-151,-279,-1317,-20
-12,-67,-60,-156,16,-2,-409,10,-44,-436,-149,-279,-1317,-24
-13,-66,-71,-160,-1,2,-408,20,-47,-437,-157,-280,-1314,-26
-15,-62,-68,-158,-13,6,-412,29,-47,-434,-169,-280,-1314,-26
-14,-44,-52,-159,-13,6,-408,24,-43,-431,-167,-280,-1316,-29
-13,-41,-51,-174,-10,10,-408,19,-35,-431,-155,-280,-1317,-32
-17,-61,-57,-177,-13,10,-412,17,-37,-432,-156,-280,-1316,-32
-15,-57,-52,-160,-7,12,-408,16,-42,-434,-157,-281,-1316,-27
-9,-38,-48,-156,15,29,-409,22,-30,-431,-140,-281,-1316,-13
-7,-41,-51,-161,25,34,-414,24,-22,-430,-134,-281,-1316,-7
-10,-47,-54,-158,17,29,-401,27,-29,-434,-149,-281,-1316,-11
-13,-42,-57,-156,15,32,-386,38,-31,-433,-148,-281,-1316,-11
-14,-39,-55,-159,23,39,-398,55,-25,-431,-127,-281,-1316,-9
-13,-38,-52,-157,23,46,-418,58,-25,-434,-125,-282,-1316,-7
-12,-33,-49,-162,22,55,-404,41,-27,-436,-133,-280,-1316,-11
-14,-99,-90,-158,-22,4,-386,30,-39,-435,-200,-279,-1329,-60
-13,-93,-92,-157,-35,7,-398,33,-37,-431,-191,-279,-1330,-62
-11,-96,-91,-157,-46,0,-414,33,-52,-431,-203,-279,-1323,-64
-13,-101,-87,-158,-43,-5,-405,31,-59,-432,-217,-280,-1321,-61
-16,-99,-83,-158,-41,3,-390,34,-54,-434,-206,-279,-1325,-58
-17,-97,-83,-158,-43,6,-388,34,-57,-440,-192,-280,-1324,-61
-19,-103,-84,-158,-43,-5,-394,30,-61,-439,-202,-280,-1322,-66
-21,-106,-83,-158,-43,-9,-405,30,-61,-430,-211,-279,-1322,-59
-18,-103,-81,-158,-38,-2,-414,29,-63,-432,-200,-278,-1313,-42
-17,-103,-82,-158,-36,-1,-412,27,-54,-436,-183,-278,-1301,-39
-18,-102,-87,-158,-42,-16,-406,27,-42,-430,-188,-278,-1307,-52
-18,-102,-90,-158,-44,-28,-409,26,-43,-428,-199,-278,-1317,-59
-14,-100,-89,-158,-39,-13,-409,24,-38,-432,-197,-278,-1317,-47
