AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
31,-13,-17,54,-14,27,-156,29,-19,-405,-41,-59,-425,22
29,-6,4,55,-3,39,-156,35,-6,-405,-43,-59,-425,29
29,-4,10,53,-13,35,-156,31,-10,-405,-53,-59,-425,24
31,-9,8,53,-15,26,-156,28,-18,-406,-74,-59,-425,18
32,9,0,57,6,52,-156,45,-1,-407,-62,-59,-425,25
31,23,-19,58,10,69,-156,47,7,-407,-37,-59,-425,30
29,-2,-22,54,-9,35,-156,28,-19,-408,-44,-59,-425,22
30,-20,-12,54,-16,19,-156,25,-31,-410,-55,-59,-425,19
33,15,4,55,23,70,-156,52,34,-408,-57,-59,-410,28
31,25,2,54,36,72,-156,46,47,-404,-51,-59,-408,25
25,18,2,52,31,67,-156,32,41,-404,-57,-59,-411,27
26,1,0,54,17,60,-156,28,32,-407,-71,-59,-414,28
32,3,0,57,24,63,-156,34,45,-408,-68,-59,-407,27
33,9,7,56,44,73,-156,31,57,-405,-51,-59,-403,27
31,0,8,56,45,69,-156,29,50,-403,-56,-59,-405,28
30,-8,2,56,34,60,-156,31,47,-405,-81,-59,-405,26
28,-3,4,55,35,63,-156,30,49,-408,-89,-59,-404,27
30,-7,10,56,37,65,-156,37,42,-407,-92,-59,-404,27
33,-14,4,56,24,55,-156,44,29,-402,-101,-59,-404,23
30,-9,-5,55,14,56,-156,46,18,-407,-101,-59,-404,23
29,-12,-1,56,16,61,-156,51,13,-414,-94,-59,-404,24
31,-13,2,56,19,59,-156,49,17,-410,-90,-59,-404,24
30,-7,-6,55,18,61,-156,42,19,-404,-86,-59,-404,25
27,-6,-15,56,14,63,-156,41,8,-404,-74,-59,-404,14
30,-12,-20,55,9,60,-156,39,-5,-405,-70,-59,-404,-3
33,-11,-20,55,14,55,-156,34,0,-405,-73,-59,-404,1
33,-1,-16,56,20,65,-156,34,20,-407,-57,-59,-404,21
30,3,-18,56,20,82,-156,34,32,-405,-42,-59,-404,24
