AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
11,11,11,49,23,93,-94,60,41,-376,24,-35,-226,9
13,7,10,49,26,93,-94,57,47,-363,23,-30,-222,19
15,-5,6,48,18,90,-94,56,39,-351,-5,-44,-225,6
13,-9,5,50,18,81,-94,53,34,-368,-16,-60,-237,-8
11,-7,-2,49,22,65,-94,39,35,-375,-15,-56,-243,0
12,-2,-15,40,17,71,-94,40,38,-366,-23,-54,-240,4
14,11,-21,36,15,91,-94,55,51,-368,-23,-57,-239,-6
13,18,-9,39,33,96,-94,60,66,-370,-5,-59,-240,3
12,13,-3,38,56,94,-94,59,67,-363,14,-58,-241,25
18,26,-17,41,80,93,-97,33,47,-347,-39,-29,-243,22
9,25,-18,39,81,96,-97,31,49,-349,-40,-33,-243,23
10,23,-19,40,79,86,-96,29,32,-362,-40,-46,-243,22
18,28,-11,40,87,87,-97,30,33,-372,-44,-47,-243,26
17,27,-10,41,93,95,-97,30,40,-372,-42,-34,-243,28
15,19,-19,41,84,84,-94,31,28,-371,-28,-28,-243,26
16,4,-21,41,77,63,-91,31,7,-368,-33,-32,-243,22
15,-7,-17,41,75,57,-93,30,-1,-370,-39,-33,-243,18
15,-4,-18,41,68,66,-94,28,-7,-371,-2,-28,-243,17
12,-6,-23,41,66,63,-94,22,-20,-371,33,-30,-243,23
11,-13,-25,41,69,42,-94,20,-34,-370,15,-36,-243,21
14,-11,-24,41,70,34,-94,22,-37,-370,-7,-37,-243,3
14,-6,-23,41,72,48,-94,22,-28,-368,10,-38,-244,-4
11,-6,-21,41,81,63,-94,24,-14,-369,39,-49,-243,17
12,-3,-19,41,85,62,-94,28,-11,-370,51,-59,-243,26
12,-3,-18,41,67,47,-94,25,-21,-370,22,-56,-244,2
10,-14,-17,41,47,33,-94,21,-33,-370,-6,-41,-241,-11
11,-13,-17,41,50,42,-94,23,-28,-369,4,-30,-230,-2
15,7,-18,41,58,63,-94,27,-14,-369,24,-30,-222,3
13,7,-18,41,54,65,-94,28,-7,-372,22,-31,-224,-1
9,-7,-21,41,46,52,-94,22,-9,-373,4,-27,-225,-4
9,-6,-25,41,45,53,-94,21,-6,-367,2,-31,-223,-4
17,16,-3,54,56,63,-94,32,33,-364,-111,-44,-235,27
12,20,-3,49,54,68,-94,30,34,-359,-119,-30,-241,25
10,11,0,42,49,66,-94,29,21,-365,-148,-34,-240,22
12,-1,3,46,49,67,-94,30,9,-354,-159,-38,-234,19
11,-5,3,43,49,76,-94,33,1,-344,-160,-47,-229,15
11,1,5,33,48,76,-94,32,5,-362,-155,-58,-237,20
11,1,-1,40,50,68,-94,29,8,-374,-142,-46,-246,24
10,-7,-12,52,51,64,-94,31,-10,-366,-162,-27,-239,14
12,-14,-7,48,47,59,-94,32,-29,-369,-197,-32,-238,10
13,-11,-2,46,48,57,-94,30,-16,-373,-194,-43,-245,20
11,-4,-3,55,56,67,-94,32,7,-369,-175,-42,-238,28
7,-8,-2,50,56,69,-94,31,-6,-367,-182,-41,-224,25
9,-15,0,41,49,48,-94,22,-30,-368,-194,-51,-223,18
15,-12,2,46,47,35,-94,20,-31,-368,-195,-59,-228,7
14,-7,8,50,51,46,-94,25,-29,-368,-201,-43,-222,1
11,-8,12,47,51,61,-94,27,-31,-368,-189,-34,-218,8
14,-11,5,48,49,56,-94,22,-30,-369,-151,-53,-234,7
15,-14,0,50,47,45,-94,12,-30,-370,-136,-62,-244,0
13,-12,1,47,45,56,-94,11,-33,-371,-150,-52,-242,12
14,-7,3,46,49,60,-94,22,-34,-368,-143,-52,-239,19
7,-13,-27,50,10,15,-88,4,15,-364,-71,-57,-229,-6
12,-13,-29,45,29,29,-88,21,24,-358,-79,-58,-235,8
15,-9,-25,46,50,32,-89,31,39,-355,-84,-56,-236,20
11,5,-21,48,49,41,-88,30,47,-364,-77,-56,-228,22
8,7,-19,49,51,58,-88,32,45,-373,-84,-52,-229,22
9,-4,-16,49,56,58,-93,34,37,-371,-93,-54,-232,27
9,-8,-19,48,53,48,-95,32,30,-369,-86,-57,-230,28
9,-3,-24,49,58,45,-93,31,33,-367,-88,-44,-231,23
11,-2,-12,49,72,41,-93,29,38,-368,-92,-38,-230,26
13,-7,1,49,82,48,-93,30,38,-367,-69,-53,-229,29
10,-8,-12,48,79,59,-91,27,34,-354,-60,-59,-232,26
11,-7,-27,49,61,46,-91,19,25,-356,-88,-52,-229,24
17,-7,-21,49,47,33,-91,18,11,-373,-113,-53,-228,26
16,-9,-16,48,51,41,-91,22,1,-371,-116,-59,-233,24
10,-10,-20,47,53,42,-91,24,2,-366,-113,-56,-231,24
9,-10,-19,47,45,34,-92,24,5,-375,-100,-54,-223,25
15,-7,-19,47,47,39,-93,24,2,-366,-86,-54,-221,24
16,-6,-23,46,54,39,-92,23,5,-353,-94,-54,-227,23
14,-9,-22,48,51,35,-92,24,7,-366,-117,-54,-237,26
13,-13,-20,45,45,34,-92,22,-8,-374,-131,-54,-244,20
11,-15,-21,39,42,27,-92,17,-23,-367,-125,-54,-234,11
12,-12,-19,43,45,27,-92,24,-16,-366,-105,-54,-221,17
11,-5,-16,51,50,40,-92,33,-2,-370,-95,-54,-218,29
16,19,1,47,-17,87,-91,21,15,-353,-73,-38,-221,7
12,21,-1,48,-13,90,-91,19,20,-366,-63,-33,-221,12
9,25,7,48,-9,95,-91,23,29,-376,-64,-35,-221,25
12,20,2,39,-12,94,-91,19,31,-369,-63,-36,-221,25
13,17,-1,41,-12,92,-91,21,32,-358,-35,-37,-221,24
13,22,3,50,-6,92,-91,29,36,-360,-23,-34,-221,28
12,24,4,47,-8,90,-91,27,32,-365,-45,-29,-221,24
13,23,5,40,-13,90,-91,24,34,-366,-47,-44,-223,19
12,23,8,37,1,103,-91,30,51,-361,-26,-52,-224,22
11,32,11,42,18,120,-91,34,64,-355,-28,-36,-221,25
13,45,10,49,18,122,-91,31,61,-348,-34,-23,-220,26
15,44,13,49,17,116,-91,31,60,-353,-26,-31,-221,25
15,36,16,45,18,118,-91,32,63,-368,-26,-50,-221,27
13,40,11,48,12,119,-91,30,60,-369,-40,-60,-225,28
16,49,9,50,10,117,-91,28,62,-366,-35,-51,-227,28
20,52,14,48,12,124,-91,26,69,-371,-6,-32,-222,28
15,49,12,47,8,122,-91,23,66,-367,-4,-39,-218,26
12,35,6,48,9,104,-91,20,59,-353,-36,-53,-222,24
15,20,-3,38,-15,67,-93,-6,-67,-369,139,-54,-241,24
11,20,-3,37,-13,67,-93,-1,-74,-372,131,-55,-242,18
11,22,4,37,-13,87,-88,-1,-67,-369,139,-55,-243,4
12,24,-5,37,-15,95,-88,-2,-59,-358,145,-56,-243,7
5,24,-16,37,-13,91,-91,2,-60,-356,136,-57,-244,11
2,24,-7,37,-11,92,-90,14,-65,-366,128,-54,-241,0
6,23,0,37,-14,93,-87,12,-63,-362,140,-56,-238,-7
4,24,-6,37,-11,92,-89,2,-62,-359,140,-58,-243,6
2,24,-3,37,-11,94,-91,9,-62,-372,116,-43,-240,19
9,25,1,37,-10,89,-91,21,-59,-363,109,-29,-225,20
16,34,0,37,4,93,-90,19,-54,-350,107,-33,-215,22
16,48,7,37,8,112,-91,19,-43,-367,90,-36,-220,25
14,54,11,37,1,123,-91,29,-41,-376,80,-31,-222,25
14,45,7,37,9,119,-91,27,-47,-368,78,-34,-219,24
14,32,11,37,24,117,-91,23,-42,-368,78,-39,-219,27
13,25,13,37,10,111,-91,24,-32,-375,85,-34,-219,24
12,25,6,37,-8,107,-91,27,-29,-370,73,-35,-219,18
10,26,17,38,-2,111,-91,29,-29,-368,37,-32,-219,23
9,25,35,40,0,108,-91,30,-24,-370,33,-32,-219,19
13,36,10,48,-5,79,-94,30,4,-368,-62,-40,-228,20
20,42,10,49,-9,85,-94,29,-1,-376,-89,-39,-218,14
19,29,11,48,-11,65,-94,30,-5,-371,-85,-55,-233,4
12,22,8,48,-12,53,-94,30,-4,-360,-68,-57,-245,2
10,36,11,49,-10,61,-94,27,-1,-363,-82,-53,-240,-1
12,51,8,48,-10,62,-94,24,0,-363,-87,-57,-237,3
10,46,2,49,-9,62,-94,25,-1,-351,-78,-58,-233,19
11,39,5,48,4,78,-94,24,-6,-361,-89,-56,-227,24
13,48,3,48,14,86,-94,22,-7,-377,-91,-55,-234,18
10,49,0,49,14,87,-94,21,0,-364,-62,-51,-241,21
9,38,0,48,17,91,-94,20,6,-353,-37,-52,-239,26
15,48,-5,48,23,94,-94,20,4,-356,-26,-55,-239,24
16,56,-18,49,23,96,-92,21,5,-357,-21,-53,-242,25
13,36,-22,49,19,94,-91,8,5,-367,-28,-54,-241,23
12,24,-7,49,14,87,-91,-2,0,-375,-44,-54,-241,13
